GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,whyplay,League,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Residence,Playstyle,GAD_T,SWL_T,SPIN_T
3,3,3,3,3,3,3,Very difficult,1,2,1,1,1,League of Legends,PC,15.0,having_fun,silver,10.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,Male,21,Student at college / university,UK,multiplayer - online - with strangers,21,6,64.0
1,0,1,0,0,1,0,Not difficult at all,5,5,6,6,2,League of Legends,PC,20.0,winning,undefined,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,Male,20,Student at college / university,UK,multiplayer - online - with real life friends,3,24,14.0
1,0,1,1,0,0,0,Not difficult at all,4,4,3,5,1,League of Legends,PC,12.0,having_fun,silver,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Male,25,Employed,Netherlands,multiplayer - online - with real life friends,3,17,10.0
1,2,2,2,0,0,0,Not difficult at all,6,5,7,7,6,League of Legends,PC,40.0,winning,platinum,5.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Male,18,Student at school,Germany,multiplayer - online - with online acquaintances or teammates,7,31,11.0
0,0,0,0,0,0,0,Not difficult at all,6,6,6,5,6,Other,PC,10.0,having_fun,undefined,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,24,Employed,Germany,multiplayer - online - with online acquaintances or teammates,0,29,3.0
1,0,1,0,2,1,0,Somewhat difficult,6,5,7,6,5,League of Legends,PC,45.0,improving,undefined,20.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,5,29,16.0
0,0,1,1,0,1,0,Not difficult at all,5,6,5,4,3,League of Legends,PC,18.0,having_fun,undefined,8.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Male,18,Student at school,Germany,multiplayer - online - with real life friends,3,23,25.0
0,0,0,0,0,0,0,Not difficult at all,3,3,3,5,5,League of Legends,PC,10.0,improving,gold,8.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,Male,18,Student at college / university,Ireland,multiplayer - online - with real life friends,0,19,25.0
0,0,0,0,0,0,0,Not difficult at all,5,3,6,4,2,League of Legends,PC,28.0,improving,undefined,8.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,Male,20,Student at college / university,Austria,multiplayer - online - with online acquaintances or teammates,0,20,13.0
0,0,0,0,0,3,0,Somewhat difficult,3,3,3,3,1,League of Legends,PC,20.0,having_fun,undefined,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,42,Unemployed / between jobs,USA,multiplayer - online - with online acquaintances or teammates,3,13,14.0
1,0,1,0,0,1,0,Not difficult at all,2,5,1,5,1,League of Legends,PC,40.0,relaxing,undefined,10.0,1.0,0.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,Male,21,Student at college / university,USA,multiplayer - online - with strangers,3,14,33.0
0,0,0,1,0,1,0,Somewhat difficult,6,5,6,6,5,League of Legends,PC,17.0,improving,undefined,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Male,20,Employed,Sweden,multiplayer - online - with strangers,2,28,0.0
0,0,0,0,0,0,0,Not difficult at all,2,4,6,6,5,League of Legends,PC,20.0,having_fun,undefined,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,23,Unemployed / between jobs,UK,multiplayer - online - with real life friends,0,23,6.0
1,3,3,1,2,0,0,Somewhat difficult,2,6,2,3,1,League of Legends,PC,30.0,improving,undefined,20.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,4.0,Male,20,Unemployed / between jobs,USA,multiplayer - online - with real life friends,10,14,35.0
1,0,0,0,1,0,0,Not difficult at all,5,5,5,5,5,League of Legends,PC,5.0,having_fun,undefined,10.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,Male,26,Student at college / university,USA,multiplayer - online - with real life friends,2,25,12.0
0,1,1,0,0,0,0,Not difficult at all,1,3,2,3,1,League of Legends,PC,14.0,having_fun,undefined,8.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,0.0,4.0,1.0,Female,23,Unemployed / between jobs,Portugal,multiplayer - online - with strangers,2,10,47.0
1,0,0,3,0,0,1,Somewhat difficult,4,3,4,1,1,League of Legends,PC,10.0,improving,undefined,5.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,Male,18,Student at college / university,Finland,multiplayer - online - with strangers,5,13,44.0
1,1,1,0,0,0,1,Not difficult at all,6,5,7,6,7,League of Legends,PC,15.0,improving,undefined,15.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,24,Employed,Mexico,multiplayer - online - with strangers,4,31,13.0
0,0,1,1,0,1,0,Not difficult at all,3,6,2,2,6,League of Legends,PC,30.0,improving,undefined,8.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Male,22,Student at college / university,Germany,multiplayer - online - with real life friends,3,19,14.0
0,1,2,0,0,0,0,Somewhat difficult,2,5,5,3,2,League of Legends,PC,20.0,improving,undefined,10.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,Male,18,Student at school,Belgium,multiplayer - online - with online acquaintances or teammates,3,17,15.0
0,1,2,1,0,2,0,Not difficult at all,4,6,4,7,1,League of Legends,"Console (PS, Xbox, ...)",14.0,winning,gold,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,Male,19,Student at college / university,Ireland,multiplayer - online - with online acquaintances or teammates,6,22,9.0
0,0,0,0,1,0,0,Not difficult at all,2,5,6,3,5,Other,PC,14.0,having_fun,undefined,24.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Male,22,Student at college / university,Denmark,multiplayer - online - with real life friends,1,21,7.0
0,0,0,0,0,0,0,Somewhat difficult,5,4,2,2,5,League of Legends,PC,6.0,winning,undefined,3.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,Male,20,Student at college / university,USA,multiplayer - online - with online acquaintances or teammates,0,18,25.0
2,1,1,0,0,1,1,Somewhat difficult,6,6,6,6,5,League of Legends,PC,15.0,having_fun,undefined,10.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Male,24,Employed,USA,multiplayer - online - with real life friends,6,29,50.0
0,0,0,0,0,0,0,Not difficult at all,4,5,4,5,3,Counter Strike,PC,15.0,having_fun,undefined,10.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Male,20,Student at college / university,UK,multiplayer - online - with online acquaintances or teammates,0,21,7.0
0,0,0,0,0,0,1,Not difficult at all,5,3,7,7,3,League of Legends,PC,70.0,improving,undefined,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Male,18,Student at school,Germany,multiplayer - online - with real life friends,1,25,8.0
1,0,0,0,0,1,0,Not difficult at all,2,2,4,5,3,League of Legends,PC,42.0,improving,undefined,5.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,20,Student at college / university,UK,multiplayer - online - with online acquaintances or teammates,2,16,14.0
1,1,0,0,0,1,0,Somewhat difficult,2,5,4,2,2,League of Legends,PC,20.0,improving,undefined,27.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,Male,26,Unemployed / between jobs,France,multiplayer - online - with strangers,3,15,14.0
2,3,1,1,2,2,3,Very difficult,4,3,2,4,1,League of Legends,PC,18.0,having_fun,undefined,2.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,Male,18,Student at college / university,Belize,multiplayer - online - with real life friends,14,14,43.0
0,0,0,0,0,0,0,Not difficult at all,5,6,6,5,2,Counter Strike,PC,50.0,winning,undefined,10.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Male,22,Employed,Germany,multiplayer - online - with strangers,0,24,14.0
0,0,0,0,0,1,0,Somewhat difficult,4,7,6,5,4,League of Legends,PC,21.0,improving,undefined,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,18,Student at college / university,Peru,multiplayer - online - with strangers,1,26,8.0
0,0,1,0,1,2,0,Not difficult at all,3,5,6,4,3,League of Legends,PC,15.0,having_fun,undefined,4.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,Male,20,Employed,Sweden,multiplayer - online - with real life friends,4,21,17.0
2,3,3,3,0,1,3,Extremely difficult,3,5,2,3,2,League of Legends,PC,30.0,improving,undefined,15.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,0.0,4.0,2.0,0.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,Male,18,Student at college / university,Germany,multiplayer - online - with real life friends,15,15,14.0
1,1,2,1,0,1,1,Somewhat difficult,5,7,6,6,5,League of Legends,PC,7.0,having_fun,undefined,8.0,1.0,1.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with real life friends,7,29,34.0
0,1,1,0,0,0,0,Not difficult at all,5,6,5,4,5,League of Legends,PC,14.0,improving,diamond,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,Male,23,Student at college / university,Chile,multiplayer - online - with real life friends,2,25,8.0
2,2,1,0,3,1,2,Somewhat difficult,2,6,4,2,1,League of Legends,PC,25.0,having_fun,silver,2.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Male,18,Student at school,Unknown,multiplayer - online - with real life friends,11,15,9.0
0,0,0,0,3,1,0,Not difficult at all,4,7,5,2,2,League of Legends,PC,20.0,having_fun,undefined,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,Male,18,Student at college / university,Brazil,multiplayer - online - with real life friends,4,20,14.0
2,1,3,2,2,1,1,Very difficult,3,3,4,3,2,Other,PC,21.0,winning,undefined,28.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,Male,19,Student at school,Germany,multiplayer - online - with real life friends,12,15,34.0
0,0,0,0,0,0,0,Not difficult at all,6,7,6,7,7,League of Legends,PC,30.0,having_fun,undefined,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,31,Employed,UK,multiplayer - online - with online acquaintances or teammates,0,33,14.0
1,1,1,2,2,3,2,Somewhat difficult,3,3,2,5,1,League of Legends,PC,40.0,improving,platinum,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Male,19,Student at school,Portugal,multiplayer - online - with real life friends,12,14,14.0
0,0,0,0,0,0,0,Not difficult at all,2,7,6,2,1,League of Legends,PC,2.0,relaxing,undefined,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Male,18,Unemployed / between jobs,Malaysia,multiplayer - online - with strangers,0,18,12.0
0,0,0,0,0,1,0,Not difficult at all,6,6,5,5,1,League of Legends,PC,25.0,winning,undefined,5.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,22,Employed,USA,multiplayer - online - with real life friends,1,23,21.0
3,2,1,3,1,1,1,Extremely difficult,3,4,2,3,1,Other,PC,16.0,having_fun,undefined,35.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,Male,25,Student at college / university,Germany,singleplayer,12,13,30.0
1,1,2,2,1,1,3,Very difficult,1,1,2,1,1,League of Legends,PC,10.0,relaxing,undefined,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Male,20,Student at college / university,UK,multiplayer - online - with strangers,11,6,11.0
1,2,3,0,0,2,0,Very difficult,2,6,2,5,1,League of Legends,PC,20.0,relaxing,undefined,10.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,Male,18,Student at school,UK,multiplayer - online - with online acquaintances or teammates,8,16,12.0
2,0,1,2,3,2,0,Somewhat difficult,7,7,6,6,5,League of Legends,PC,7.0,relaxing,undefined,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,Male,18,Student at school,USA,multiplayer - online - with real life friends,10,31,10.0
2,1,3,0,0,0,3,Somewhat difficult,2,4,3,2,1,Other,PC,20.0,having_fun,undefined,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,Male,20,Student at college / university,Hungary,singleplayer,9,12,35.0
0,0,0,0,0,3,0,Somewhat difficult,2,4,2,2,2,League of Legends,PC,20.0,improving,undefined,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Male,20,Student at college / university,Netherlands,multiplayer - online - with real life friends,3,12,0.0
1,0,0,0,0,1,0,Not difficult at all,6,7,6,7,5,League of Legends,PC,12.0,having_fun,undefined,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at college / university,USA,multiplayer - online - with real life friends,2,31,8.0
1,1,1,1,0,0,0,Somewhat difficult,5,4,5,4,1,League of Legends,PC,2.0,having_fun,undefined,20.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,4.0,Male,19,Student at college / university,USA,multiplayer - online - with online acquaintances or teammates,4,19,39.0
0,0,0,0,0,1,0,Not difficult at all,5,5,4,3,2,League of Legends,PC,50.0,improving,undefined,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,20,Student at college / university,USA,multiplayer - online - with strangers,1,19,8.0
0,0,0,0,1,1,0,Not difficult at all,3,3,4,3,5,League of Legends,PC,60.0,improving,unranked,20.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Male,21,Unemployed / between jobs,Netherlands,multiplayer - online - with online acquaintances or teammates,2,18,7.0
1,1,1,1,0,0,1,Not difficult at all,5,6,5,5,5,Hearthstone,PC,5.0,relaxing,undefined,20.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,Male,24,Employed,USA,multiplayer - online - with strangers,5,26,20.0
0,0,1,0,0,1,2,Not difficult at all,5,6,6,4,5,Diablo 3,PC,35.0,relaxing,undefined,10.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,Male,22,Employed,Germany,singleplayer,4,26,35.0
1,0,0,0,0,1,0,Somewhat difficult,2,3,3,2,3,League of Legends,PC,30.0,improving,undefined,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,Male,22,Student at college / university,Germany,multiplayer - online - with real life friends,2,13,14.0
1,1,1,1,0,1,0,Somewhat difficult,5,5,6,4,6,League of Legends,PC,20.0,winning,undefined,10.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with real life friends,5,26,11.0
0,0,1,1,0,1,0,Not difficult at all,3,4,4,5,3,League of Legends,PC,15.0,relaxing,undefined,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,25,Employed,Ireland,multiplayer - online - with online acquaintances or teammates,3,19,4.0
1,0,0,0,0,1,0,Not difficult at all,2,3,3,2,1,League of Legends,PC,70.0,having_fun,undefined,20.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,18,Student at college / university,Netherlands,multiplayer - online - with online acquaintances or teammates,2,11,14.0
1,1,1,2,0,3,0,Somewhat difficult,3,2,1,1,4,League of Legends,PC,35.0,improving,undefined,20.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Male,18,Student at college / university,USA,multiplayer - online - with strangers,8,11,17.0
1,1,1,0,0,0,0,Not difficult at all,3,6,3,5,3,League of Legends,PC,10.0,relaxing,undefined,10.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,Male,24,Student at college / university,Sweden,multiplayer - online - with real life friends,3,20,20.0
0,0,1,1,0,0,0,Somewhat difficult,5,5,4,5,3,League of Legends,PC,25.0,winning,undefined,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,18,Student at college / university,UK,multiplayer - online - with real life friends,2,22,5.0
2,3,1,3,3,1,1,Very difficult,2,3,4,2,1,League of Legends,PC,28.0,improving,undefined,2.0,1.0,0.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,0.0,3.0,4.0,1.0,2.0,1.0,Male,18,Student at school,USA,multiplayer - online - with real life friends,14,12,43.0
0,0,0,1,1,0,0,Somewhat difficult,3,6,3,3,3,League of Legends,PC,10.0,improving,undefined,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,Male,38,Employed,USA,multiplayer - online - with strangers,2,18,19.0
0,0,0,0,2,1,0,Not difficult at all,5,6,6,6,3,League of Legends,PC,30.0,improving,undefined,20.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,Male,19,Student at school,Germany,multiplayer - online - with online acquaintances or teammates,3,26,21.0
1,0,0,0,0,0,0,Not difficult at all,6,7,6,6,5,League of Legends,PC,20.0,having_fun,platinum,8.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Male,22,Student at college / university,Austria,multiplayer - online - with real life friends,1,30,10.0
1,1,1,2,2,1,0,Somewhat difficult,4,3,3,3,5,League of Legends,PC,20.0,improving,undefined,10.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,Male,21,Student at college / university,Bulgaria,multiplayer - online - with real life friends,8,18,21.0
0,0,0,0,0,0,0,Not difficult at all,5,5,7,5,7,League of Legends,PC,10.0,improving,undefined,10.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,0,29,12.0
0,1,1,1,1,0,0,Not difficult at all,2,6,5,4,2,League of Legends,PC,35.0,relaxing,diamond,5.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,Male,19,Student at college / university,Belgium,multiplayer - online - with strangers,4,19,29.0
1,2,2,2,1,2,1,Very difficult,2,5,2,2,2,League of Legends,PC,20.0,improving,undefined,10.0,0.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0,3.0,Male,18,Student at college / university,UK,multiplayer - online - with strangers,11,13,49.0
0,0,0,1,1,1,0,Very difficult,6,5,5,6,7,League of Legends,PC,20.0,improving,undefined,15.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Male,21,Student at college / university,Chile,multiplayer - online - with real life friends,3,29,16.0
1,0,0,0,0,1,0,Not difficult at all,3,5,3,3,3,League of Legends,PC,15.0,having_fun,undefined,20.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Male,25,Employed,USA,multiplayer - online - with strangers,2,17,18.0
0,0,0,0,0,0,0,Not difficult at all,7,6,5,5,4,League of Legends,PC,14.0,improving,undefined,6.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,Male,26,Employed,UK,multiplayer - online - with online acquaintances or teammates,0,27,22.0
1,0,0,0,0,0,1,Somewhat difficult,6,6,6,6,5,League of Legends,PC,5.0,having_fun,undefined,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,Male,21,Employed,Germany,multiplayer - online - with strangers,2,29,6.0
1,1,1,2,1,1,1,Not difficult at all,3,5,3,2,1,Other,PC,10.0,having_fun,undefined,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,Male,18,Student at school,USA,multiplayer - online - with online acquaintances or teammates,8,14,17.0
1,0,1,1,0,0,0,Somewhat difficult,1,1,1,1,1,League of Legends,PC,30.0,having_fun,gold,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,26,Unemployed / between jobs,Germany,multiplayer - online - with strangers,3,5,7.0
0,1,1,1,0,1,0,Not difficult at all,2,4,5,2,2,League of Legends,PC,25.0,improving,undefined,30.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,Male,24,Student at college / university,USA,multiplayer - online - with online acquaintances or teammates,4,15,14.0
0,0,0,0,0,0,0,Not difficult at all,5,3,6,5,2,League of Legends,PC,25.0,improving,undefined,15.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,Male,25,Employed,USA,multiplayer - online - with real life friends,0,21,16.0
1,2,2,0,0,2,1,Somewhat difficult,2,3,3,1,1,World of Warcraft,PC,50.0,having_fun,platinum,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,Male,24,Student at college / university,Chile,multiplayer - online - with online acquaintances or teammates,8,10,19.0
2,2,2,1,1,2,2,Somewhat difficult,3,4,2,2,3,Starcraft 2,PC,30.0,winning,undefined,15.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Male,20,Student at college / university,USA,multiplayer - online - with strangers,12,14,4.0
0,0,0,0,0,0,0,Not difficult at all,2,4,4,2,2,League of Legends,PC,16.0,improving,undefined,2.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,20,Unemployed / between jobs,UK,multiplayer - online - with real life friends,0,14,19.0
0,0,0,1,0,1,0,Somewhat difficult,4,6,6,5,5,League of Legends,PC,21.0,winning,undefined,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,34,Employed,USA,multiplayer - online - with strangers,2,26,4.0
0,0,0,0,0,0,0,Not difficult at all,5,2,2,2,2,League of Legends,PC,30.0,having_fun,undefined,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Male,18,Unemployed / between jobs,USA,multiplayer - online - with online acquaintances or teammates,0,13,9.0
